LogID,Timestamp,Approach,ServerID,ResponseTime,Utilization,TaskLoad,TotalTasks,AlgorithmUsed,SimulationID
1761583244637104,1761583244.6371038,RoundRobin,Server-10,1.5169559806018107,43.236556441280655,32.77,11,RR,
1761583244662549,1761583244.6625485,RoundRobin,Server-11,1.8771300355062301,13.74,13.74,11,RR,
1761583244684897,1761583244.6848972,RoundRobin,Server-12,1.8632910534627591,0.0,23.78,11,RR,
1761583244709438,1761583244.7094376,RoundRobin,Server-13,1.9517360699908168,43.99,43.99,11,RR,
1761583244733563,1761583244.7335627,RoundRobin,Server-14,1.966727898709439,88.78064435724002,55.02,11,RR,
1761583244970474,1761583244.9704742,RoundRobin,Server-15,1.637947240070615,52.17449511191965,21.65,11,RR,
1761583244994978,1761583244.994978,RoundRobin,Server-16,1.6404775797146036,73.540676047022,22.6,11,RR,
1761583245020541,1761583245.0205414,RoundRobin,Server-17,1.858537002818911,87.22699766110705,11.4,11,RR,
1761583245047615,1761583245.0476146,RoundRobin,Server-18,1.7132593052170366,0.0,86.74,11,RR,
1761583245073189,1761583245.073189,RoundRobin,Server-19,1.9885575220451843,86.39655613490083,79.58,11,RR,
1761583245101732,1761583245.1017315,RoundRobin,Server-20,1.638680801072801,71.58749899902627,16.74,11,RR,
1761583245125271,1761583245.1252708,RoundRobin,Server-21,1.8947242072457415,0.0,15.21,11,RR,
1761583245149813,1761583245.1498134,RoundRobin,Server-22,1.7723433635081742,28.0533810061898,13.59,11,RR,
1761583245173368,1761583245.1733682,RoundRobin,Server-23,1.7062560570014533,31.622711383904917,10.96,11,RR,
1761583245196906,1761583245.1969063,RoundRobin,Server-24,1.8028905819318333,43.115763767076416,8.48,11,RR,
1761583245220461,1761583245.2204607,RoundRobin,Server-25,1.4924026754315314,62.442601179465726,22.8,11,RR,
1761583245244003,1761583245.2440028,RoundRobin,Server-1,1.7203971225494923,53.295804337955246,12.88,12,RR,
1761583245488826,1761583245.4888263,RoundRobin,Server-2,1.814165317203832,75.37270369020104,11.5,12,RR,
1761583245516414,1761583245.5164137,RoundRobin,Server-3,1.3739644745277388,50.28474062989161,19.91,12,RR,
1761583245539945,1761583245.5399446,RoundRobin,Server-4,1.5536107238152705,71.1644830643747,31.59,12,RR,
1761583245567061,1761583245.567061,RoundRobin,Server-5,1.7059607703717912,0.0,22.22,12,RR,
1761583245595593,1761583245.5955932,RoundRobin,Server-6,1.6237279486386849,27.878535556524632,16.1,12,RR,
1761583245618144,1761583245.618144,RoundRobin,Server-7,2.271680117299001,5.6,5.6,12,RR,
1761583245641682,1761583245.6416817,RoundRobin,Server-8,1.6317849511789035,0.0,52.57,12,RR,
1761583245666026,1761583245.6660259,RoundRobin,Server-9,1.9389724788658311,0.0,15.87,12,RR,
1761583245690054,1761583245.690054,RoundRobin,Server-10,1.5475203466088854,67.78548053904012,50.47,12,RR,
1761583245715971,1761583245.7159715,RoundRobin,Server-11,1.778264608649704,11.860754702146176,6.67,12,RR,
1761583245738786,1761583245.7387855,RoundRobin,Server-12,1.8824352421314139,72.34,72.34,12,RR,
1761583245765015,1761583245.765015,RoundRobin,Server-13,1.9006192392453178,47.18138640766024,22.68,12,RR,
1761583246012380,1761583246.0123804,RoundRobin,Server-14,1.978433155029444,73.94485256970631,15.64,12,RR,
1761583246038112,1761583246.0381117,RoundRobin,Server-15,1.6376378354612047,61.21515129002194,20.17,12,RR,
1761583246063210,1761583246.0632105,RoundRobin,Server-16,1.6760461499296675,81.49231295061685,20.65,12,RR,
1761583246090072,1761583246.090072,RoundRobin,Server-17,2.2169457838613167,0.0,92.55,12,RR,
1761583246116916,1761583246.116916,RoundRobin,Server-18,1.653153512460415,22.25,22.25,12,RR,
1761583246140551,1761583246.1405513,RoundRobin,Server-19,2.0201002176682,94.29095016530977,65.41,12,RR,
1761583246165116,1761583246.1651163,RoundRobin,Server-20,1.8480705794726557,0.0,58.42,12,RR,
1761583246188910,1761583246.1889105,RoundRobin,Server-21,1.8151261881112255,24.91,24.91,12,RR,
1761583246212751,1761583246.2127512,RoundRobin,Server-22,1.7149851991833014,29.579607353918906,6.92,12,RR,
1761583246235487,1761583246.235487,RoundRobin,Server-23,1.7077014715367584,55.9867021756783,31.64,12,RR,
1761583246259054,1761583246.2590544,RoundRobin,Server-24,1.8605220440820915,97.75530510004467,58.14,12,RR,
1761583246281612,1761583246.2816124,RoundRobin,Server-25,1.518414385446051,69.01710779291935,24.61,12,RR,
1761583246535973,1761583246.535973,RoundRobin,Server-1,1.710195856116287,60.59689999906016,11.6,13,RR,
1761583246560043,1761583246.560043,RoundRobin,Server-2,1.8781254996868997,93.57834041596172,22.11,13,RR,
1761583246584998,1761583246.584998,RoundRobin,Server-3,1.4178693257311867,67.43873186107237,24.85,13,RR,
1761583246608970,1761583246.6089704,RoundRobin,Server-4,1.5808724737219397,75.85515638097881,16.44,13,RR,
1761583246634838,1761583246.6348379,RoundRobin,Server-5,1.6419541973402372,21.83,21.83,13,RR,
1761583246660231,1761583246.6602309,RoundRobin,Server-6,1.6041250434055292,40.94343443979305,23.8,13,RR,
1761583246683812,1761583246.683812,RoundRobin,Server-7,2.177858816420887,23.7822757560588,21.8,13,RR,
1761583246706656,1761583246.7066555,RoundRobin,Server-8,1.6063344664346955,42.18,42.18,13,RR,
1761583246730265,1761583246.730265,RoundRobin,Server-9,1.8606407538426941,17.45,17.45,13,RR,
1761583246753843,1761583246.7538426,RoundRobin,Server-10,1.548726097776184,49.625340690012465,9.44,13,RR,
1761583246776373,1761583246.7763727,RoundRobin,Server-11,1.868538767502198,0.0,90.32,13,RR,
1761583246799324,1761583246.7993238,RoundRobin,Server-12,1.828891274658905,38.57182093114727,7.86,13,RR,
1761583247042806,1761583247.042806,RoundRobin,Server-13,1.8678252880286157,47.41652678475161,16.25,13,RR,
1761583247067894,1761583247.0678942,RoundRobin,Server-14,2.0015828709596954,85.47320599366583,20.9,13,RR,
1761583247092893,1761583247.0928926,RoundRobin,Server-15,1.8312539067866178,0.0,77.81,13,RR,
1761583247117418,1761583247.1174178,RoundRobin,Server-16,1.7482794162674975,94.40534178822962,21.5,13,RR,
1761583247143369,1761583247.1433692,RoundRobin,Server-17,2.116948588084144,23.68,23.68,13,RR,
1761583247167246,1761583247.167246,RoundRobin,Server-18,1.5843497271505673,16.36631850361725,6.11,13,RR,
1761583247190789,1761583247.1907885,RoundRobin,Server-19,2.210524507800652,0.0,93.78,13,RR,
1761583247215340,1761583247.2153397,RoundRobin,Server-20,1.7645800842698334,14.63,14.63,13,RR,
1761583247238197,1761583247.2381968,RoundRobin,Server-21,1.7577715066210144,26.30119578398955,11.81,13,RR,
1761583247261415,1761583247.2614148,RoundRobin,Server-22,1.7835550998955034,97.46150136205308,69.96,13,RR,
1761583247284026,1761583247.2840257,RoundRobin,Server-23,1.7219230579501188,65.58661541295247,19.75,13,RR,
1761583247307734,1761583247.3077335,RoundRobin,Server-24,1.8790234460156496,88.33513618603888,21.66,13,RR,
1761583247605215,1761583247.6052148,RoundRobin,Server-25,1.5692480113609817,88.95761362348105,37.36,13,RR,
1761583247629278,1761583247.6292784,RoundRobin,Server-1,1.8237403323622137,0.0,54.29,14,RR,
1761583247654645,1761583247.654645,RoundRobin,Server-2,1.947478072864356,0.0,17.56,14,RR,
1761583247678296,1761583247.678296,RoundRobin,Server-3,1.4483322252357138,59.96559038999252,6.63,14,RR,
1761583247706852,1761583247.7068517,RoundRobin,Server-4,1.6037699592300707,77.93862697542438,15.05,14,RR,
1761583247729412,1761583247.729412,RoundRobin,Server-5,1.5822204501745678,18.587012888508166,12.86,14,RR,
1761583247753047,1761583247.7530468,RoundRobin,Server-6,1.6423553360832817,87.88481751491926,59.01,14,RR,
1761583247775809,1761583247.7758086,RoundRobin,Server-7,2.135668375362829,54.19616545739533,44.85,14,RR,
1761583247799452,1761583247.7994518,RoundRobin,Server-8,1.5939340920862304,43.09799855892305,17.15,14,RR,
1761583247822315,1761583247.8223145,RoundRobin,Server-9,1.8131581719511514,29.933051858307913,25.63,14,RR,
1761583248068553,1761583248.068553,RoundRobin,Server-10,1.6338451939051482,98.7691983716733,52.69,14,RR,
1761583248095388,1761583248.095388,RoundRobin,Server-11,1.823560128177509,34.6,34.6,14,RR,
1761583248122314,1761583248.1223142,RoundRobin,Server-12,1.7961094206820274,46.60328114445405,10.56,14,RR,
1761583248147057,1761583248.1470568,RoundRobin,Server-13,1.84934290170405,55.956066753366166,20.02,14,RR,
1761583248171219,1761583248.171219,RoundRobin,Server-14,2.075338642017758,0.0,23.45,14,RR,
1761583248197762,1761583248.1977623,RoundRobin,Server-15,1.7810583174826233,30.240000000000002,30.24,14,RR,
1761583248223292,1761583248.2232916,RoundRobin,Server-16,1.8378528046357503,0.0,24.91,14,RR,
1761583248247858,1761583248.2478578,RoundRobin,Server-17,2.017311677010082,11.700673232089517,6.16,14,RR,
1761583248271948,1761583248.2719479,RoundRobin,Server-18,1.5580295071044923,37.581271920556105,24.08,14,RR,
1761583248294478,1761583248.294478,RoundRobin,Server-19,2.1127782491170644,21.07,21.07,14,RR,
1761583248319011,1761583248.3190112,RoundRobin,Server-20,1.7333421924226127,35.80178962014366,30.15,14,RR,
1761583248343573,1761583248.343573,RoundRobin,Server-21,1.7189439770194543,34.84865811599982,14.44,14,RR,
1761583248583581,1761583248.5835814,RoundRobin,Server-22,1.831020567347241,86.4713145594164,30.09,14,RR,
1761583248609438,1761583248.6094384,RoundRobin,Server-23,1.8464519487881492,0.0,61.98,14,RR,
1761583248634293,1761583248.6342928,RoundRobin,Server-24,2.0839748813698593,0.0,60.06,14,RR,
1761583248659810,1761583248.6598103,RoundRobin,Server-25,1.624223664912165,85.31811458865133,18.93,14,RR,
1761583248686471,1761583248.6864712,RoundRobin,Server-1,1.7536350145600865,15.810000000000002,15.81,15,RR,
1761583248709328,1761583248.7093277,RoundRobin,Server-2,1.8837120637450582,22.98,22.98,15,RR,
1761583248733022,1761583248.7330225,RoundRobin,Server-3,1.4882151492261122,71.4957974106817,14.83,15,RR,
1761583248755079,1761583248.755079,RoundRobin,Server-4,1.6466065677625643,85.47575142239808,14.68,15,RR,
1761583248777619,1761583248.7776191,RoundRobin,Server-5,1.5465890735697392,32.26327861032205,18.0,15,RR,
1761583248800334,1761583248.8003337,RoundRobin,Server-6,1.6629642905991275,66.39966105788744,21.24,15,RR,
1761583248823088,1761583248.8230884,RoundRobin,Server-7,2.1250632044288604,72.96471797104459,37.51,15,RR,
1761583248845840,1761583248.8458405,RoundRobin,Server-8,1.573160983223,44.76631262580296,14.78,15,RR,
1761583249101333,1761583249.101333,RoundRobin,Server-9,1.7607938369002878,26.879707232043348,13.8,15,RR,
1761583249127097,1761583249.1270971,RoundRobin,Server-10,1.8126778240127328,0.0,53.54,15,RR,
1761583249151790,1761583249.1517901,RoundRobin,Server-11,1.7635684036854882,19.460459230990683,11.82,15,RR,
1761583249176101,1761583249.1761012,RoundRobin,Server-12,1.8088047848815092,72.16578878342308,31.52,15,RR,
1761583249201972,1761583249.2019715,RoundRobin,Server-13,2.0305108565905545,0.0,93.39,15,RR,
1761583249225604,1761583249.2256043,RoundRobin,Server-14,2.090224273798093,92.37,92.37,15,RR,
1761583249250450,1761583249.2504504,RoundRobin,Server-15,1.734882705371468,31.795797591981,22.24,15,RR,
1761583249273110,1761583249.2731097,RoundRobin,Server-16,1.7748557364561681,17.88,17.88,15,RR,
1761583249296980,1761583249.2969797,RoundRobin,Server-17,1.9322366603400951,16.039041712501003,7.86,15,RR,
1761583249318845,1761583249.3188446,RoundRobin,Server-18,1.547489903274009,44.086275160541504,20.76,15,RR,
1761583249342288,1761583249.3422878,RoundRobin,Server-19,2.0754161537285394,57.944908775850465,50.71,15,RR,
1761583249366704,1761583249.3667035,RoundRobin,Server-20,1.8430917311138655,0.0,92.53,15,RR,
1761583249635792,1761583249.6357918,RoundRobin,Server-21,1.8285849440484738,0.0,90.96,15,RR,
1761583249660272,1761583249.6602716,RoundRobin,Server-22,1.8407585252549086,76.79754782981206,14.01,15,RR,
1761583249685747,1761583249.6857471,RoundRobin,Server-23,1.7837735237086554,17.12,17.12,15,RR,
1761583249712807,1761583249.712807,RoundRobin,Server-24,2.090225605354875,76.38,76.38,15,RR,
1761583249742974,1761583249.7429738,RoundRobin,Server-25,1.6844624523534055,98.86329835536024,24.7,15,RR,
1761583249768079,1761583249.7680788,RoundRobin,Server-1,1.711333381563786,25.75266856066968,19.13,16,RR,
1761583249792841,1761583249.7928414,RoundRobin,Server-2,1.8633615433043573,51.364014889641666,43.22,16,RR,
1761583249815546,1761583249.815546,RoundRobin,Server-3,1.5048252705150413,71.22234182441422,8.62,16,RR,
1761583249842029,1761583249.8420293,RoundRobin,Server-4,1.8428073945711323,0.0,60.22,16,RR,
1761583249867824,1761583249.8678238,RoundRobin,Server-5,1.5324691560629664,37.0770960249469,15.68,16,RR,
1761583250133519,1761583250.1335194,RoundRobin,Server-6,1.6798562007817506,76.17230733813592,18.24,16,RR,
1761583250161871,1761583250.161871,RoundRobin,Server-7,2.1894071436500693,0.0,50.44,16,RR,
1761583250187715,1761583250.1877148,RoundRobin,Server-8,1.5728311903155683,50.9824065717444,12.1,16,RR,
1761583250215481,1761583250.215481,RoundRobin,Server-9,1.7770935565856751,69.73535522932477,50.1,16,RR,
1761583250244382,1761583250.244382,RoundRobin,Server-10,1.7452696773275933,12.73,12.73,16,RR,
1761583250269220,1761583250.2692199,RoundRobin,Server-11,1.8014419832442858,95.57992516771796,80.48,16,RR,
1761583250296848,1761583250.296848,RoundRobin,Server-12,1.7874992663077807,55.19562658938493,6.28,16,RR,
1761583250322862,1761583250.3228617,RoundRobin,Server-13,1.9479278214353417,10.59,10.59,16,RR,
1761583250349241,1761583250.3492415,RoundRobin,Server-14,2.082723463940356,72.51519075590636,51.62,16,RR,
1761583250371962,1761583250.371962,RoundRobin,Server-15,1.7224903432583523,50.313912226610334,33.01,16,RR,
1761583250613307,1761583250.6133065,RoundRobin,Server-16,1.714612963026665,14.539609501495706,7.62,16,RR,
1761583250640430,1761583250.64043,RoundRobin,Server-17,1.859009851649183,17.238054548539253,5.83,16,RR,
1761583250666808,1761583250.6668081,RoundRobin,Server-18,1.684669983254075,0.0,93.44,16,RR,
1761583250695928,1761583250.6959279,RoundRobin,Server-19,2.022870468148551,33.004503645238486,14.95,16,RR,
1761583250724228,1761583250.7242281,RoundRobin,Server-20,1.7770657406014723,12.32,12.32,16,RR,
1761583250750568,1761583250.7505677,RoundRobin,Server-21,1.7634417986417545,16.3,16.3,16,RR,
1761583250777926,1761583250.7779257,RoundRobin,Server-22,1.8449741643775246,72.84955348979402,6.19,16,RR,
1761583250802052,1761583250.8020525,RoundRobin,Server-23,1.7251466393788788,21.786867624073064,13.07,16,RR,
1761583250829276,1761583250.8292758,RoundRobin,Server-24,2.079353023472352,73.47705393803125,24.27,16,RR,
1761583250855702,1761583250.855702,RoundRobin,Server-25,1.8290289499503207,0.0,33.83,16,RR,
1761583250880554,1761583250.8805542,RoundRobin,Server-1,1.676264583624266,35.10848778546429,18.95,17,RR,
1761583251138599,1761583251.1385994,RoundRobin,Server-2,1.8463958087879893,47.67937960635567,21.83,17,RR,
1761583251166955,1761583251.1669545,RoundRobin,Server-3,1.5354639691734167,80.96526250895403,16.19,17,RR,
1761583251192290,1761583251.19229,RoundRobin,Server-4,1.7827668198974491,12.53,12.53,17,RR,
1761583251218362,1761583251.2183623,RoundRobin,Server-5,1.698581312014475,0.0,99.38,17,RR,
1761583251247520,1761583251.2475204,RoundRobin,Server-6,1.709243717689009,88.86896518044294,25.9,17,RR,
1761583251273320,1761583251.2733202,RoundRobin,Server-7,2.122882683385066,24.76,24.76,17,RR,
1761583251299257,1761583251.299257,RoundRobin,Server-8,1.762366316771406,0.0,92.37,17,RR,
1761583251325177,1761583251.3251774,RoundRobin,Server-9,1.7904728227027142,83.06905782364565,34.6,17,RR,
1761583251348002,1761583251.3480022,RoundRobin,Server-10,1.6957975454261436,20.264925482659947,12.52,17,RR,
1761583251373285,1761583251.3732848,RoundRobin,Server-11,1.7943916501514665,63.05999796592031,22.22,17,RR,
1761583251399923,1761583251.3999228,RoundRobin,Server-12,1.7955574958841591,65.80065168372755,14.46,17,RR,
1761583251693083,1761583251.6930833,RoundRobin,Server-13,1.8820894380286475,13.352595800030445,8.98,17,RR,
1761583251720868,1761583251.7208676,RoundRobin,Server-14,2.053208826459865,48.93905762267255,16.2,17,RR,
1761583251747975,1761583251.7479753,RoundRobin,Server-15,1.6997223674088149,42.45657972611185,5.47,17,RR,
1761583251774965,1761583251.7749648,RoundRobin,Server-16,1.6639991902166822,16.764888411886833,6.28,17,RR,
1761583251802685,1761583251.802685,RoundRobin,Server-17,1.8191384689324173,34.57158925165672,19.71,17,RR,
1761583251829645,1761583251.8296454,RoundRobin,Server-18,1.626874817170433,7.15,7.15,17,RR,
1761583251856180,1761583251.85618,RoundRobin,Server-19,2.033700324596852,77.6592810511137,51.61,17,RR,
1761583251880839,1761583251.8808386,RoundRobin,Server-20,1.7377995095003462,29.99826368075087,26.2,17,RR,
1761583251906145,1761583251.9061453,RoundRobin,Server-21,1.756832268444807,51.065575021718715,40.41,17,RR,
1761583252148937,1761583252.1489375,RoundRobin,Server-22,1.8797868516650593,92.12011942362385,23.27,17,RR,
1761583252175547,1761583252.1755471,RoundRobin,Server-23,1.6783403138940087,21.29640687855855,7.34,17,RR,
1761583252202984,1761583252.2029839,RoundRobin,Server-24,2.274517141677657,0.0,97.21,17,RR,
1761583252229661,1761583252.2296615,RoundRobin,Server-25,1.7772977063192474,22.18,22.18,17,RR,
1761583252256396,1761583252.2563956,RoundRobin,Server-1,1.650197465090019,36.025352096454206,12.18,18,RR,
1761583252280966,1761583252.280966,RoundRobin,Server-2,1.916786504924036,0.0,75.87,18,RR,
1761583252307403,1761583252.307403,RoundRobin,Server-3,1.5738676870541821,80.93390987134045,10.91,18,RR,
1761583252335346,1761583252.3353465,RoundRobin,Server-4,1.7698130449268492,57.98398245778834,53.19,18,RR,
1761583252362046,1761583252.3620455,RoundRobin,Server-5,1.6546528650186358,17.74,17.74,18,RR,
1761583252387541,1761583252.3875406,RoundRobin,Server-6,1.8094293380656623,0.0,48.95,18,RR,
1761583252412440,1761583252.4124403,RoundRobin,Server-7,2.0712919662097296,31.260015283609548,15.3,18,RR,
1761583252653665,1761583252.653665,RoundRobin,Server-8,1.7593921369155843,60.61,60.61,18,RR,
1761583252680808,1761583252.6808076,RoundRobin,Server-9,1.8092479321515098,76.98323568997108,7.38,18,RR,
1761583252708299,1761583252.708299,RoundRobin,Server-10,1.6668286535627836,34.21688134134319,22.94,18,RR,
1761583252736363,1761583252.7363627,RoundRobin,Server-11,1.7981970852738773,74.20840914679293,27.52,18,RR,
1761583252762638,1761583252.762638,RoundRobin,Server-12,1.7959580186367776,63.767911070319805,6.46,18,RR,
1761583252788999,1761583252.7889986,RoundRobin,Server-13,1.836812139490297,25.749722038933548,17.71,18,RR,
1761583252814701,1761583252.8147013,RoundRobin,Server-14,2.025658695203013,52.504220747668185,16.22,18,RR,
1761583252839817,1761583252.8398168,RoundRobin,Server-15,1.724015531562941,91.33158429050475,50.8,18,RR,
1761583252865417,1761583252.8654168,RoundRobin,Server-16,1.67575167071118,64.83662036504009,52.69,18,RR,
1761583252889853,1761583252.889853,RoundRobin,Server-17,1.7748106425800387,29.214943238836515,7.01,18,RR,
1761583252912448,1761583252.9124484,RoundRobin,Server-18,1.5764762930489173,11.59493456233709,9.34,18,RR,
1761583253171747,1761583253.171747,RoundRobin,Server-19,2.04316705920555,81.22449550341668,22.51,18,RR,
1761583253198695,1761583253.198695,RoundRobin,Server-20,1.7019403109014934,30.34748300606055,9.46,18,RR,
1761583253225511,1761583253.2255113,RoundRobin,Server-21,1.7397922275480355,52.63125992441008,23.17,18,RR,
1761583253253199,1761583253.253199,RoundRobin,Server-22,1.9446487374023897,0.0,20.33,18,RR,
1761583253282804,1761583253.282804,RoundRobin,Server-23,1.6413607768798035,25.851381961078516,7.15,18,RR,
1761583253310715,1761583253.3107154,RoundRobin,Server-24,2.1900283857179983,15.97,15.97,18,RR,
1761583253335412,1761583253.3354115,RoundRobin,Server-25,1.7801828254485912,60.833741487359205,46.41,18,RR,
1761583253360635,1761583253.3606348,RoundRobin,Server-1,1.676518316457434,85.46363571702528,58.5,19,RR,
1761583253385201,1761583253.3852012,RoundRobin,Server-2,1.8577206652406018,13.43,13.43,19,RR,
1761583253410854,1761583253.4108536,RoundRobin,Server-3,1.654463782571561,0.0,29.67,19,RR,
1761583253434841,1761583253.4348407,RoundRobin,Server-4,1.8532129478929118,0.0,89.76,19,RR,
1761583253670776,1761583253.6707764,RoundRobin,Server-5,1.6232618055024224,23.374866011623144,18.4,19,RR,
1761583253696220,1761583253.6962202,RoundRobin,Server-6,1.8126859059878353,72.42,72.42,19,RR,
1761583253720036,1761583253.7200363,RoundRobin,Server-7,2.0143089573893,29.676906827204107,10.22,19,RR,
1761583253743847,1761583253.7438474,RoundRobin,Server-8,1.720306289039742,30.082942684647595,9.68,19,RR,
1761583253767562,1761583253.7675622,RoundRobin,Server-9,1.9291201386730754,0.0,58.54,19,RR,
1761583253793058,1761583253.7930584,RoundRobin,Server-10,1.6711255470453552,65.59729861482592,47.09,19,RR,
1761583253814770,1761583253.81477,RoundRobin,Server-11,1.8133299542539747,75.60417890414853,19.12,19,RR,
1761583253837383,1761583253.8373828,RoundRobin,Server-12,1.805904438678577,83.35272248066809,23.21,19,RR,
1761583253860255,1761583253.8602545,RoundRobin,Server-13,1.7920340699542086,22.36242941657344,5.03,19,RR,
1761583253884641,1761583253.8846412,RoundRobin,Server-14,2.011005947722172,56.19572672364275,14.59,19,RR,
1761583253912641,1761583253.9126406,RoundRobin,Server-15,1.8487035442929993,0.0,59.61,19,RR,
1761583253936157,1761583253.9361575,RoundRobin,Server-16,1.7923810684067372,0.0,76.79,19,RR,
1761583254178165,1761583254.1781654,RoundRobin,Server-17,1.7485417775802585,41.746564357430785,17.17,19,RR,
1761583254205976,1761583254.205976,RoundRobin,Server-18,1.5916598689424242,64.18152025140655,57.13,19,RR,
1761583254233802,1761583254.233802,RoundRobin,Server-19,2.0708205943385822,92.57652466863905,24.93,19,RR,
1761583254262928,1761583254.262928,RoundRobin,Server-20,1.668003139848673,30.71107186935378,6.18,19,RR,
1761583254295406,1761583254.295406,RoundRobin,Server-21,1.7309335879454684,59.41292283992543,16.93,19,RR,
1761583254322168,1761583254.3221679,RoundRobin,Server-22,1.8884317192016595,22.5,22.5,19,RR,
1761583254348377,1761583254.3483772,RoundRobin,Server-23,1.61969276251932,36.01065186160336,13.73,19,RR,
1761583254374058,1761583254.3740585,RoundRobin,Server-24,2.1602289232545915,61.12038029698702,52.68,19,RR,
1761583254399383,1761583254.3993828,RoundRobin,Server-25,1.7631154486902094,47.94443711355579,14.93,19,RR,
1761583254423902,1761583254.4239018,RoundRobin,Server-1,1.668827637079573,47.07696855072173,7.64,20,RR,
1761583254449730,1761583254.4497304,RoundRobin,Server-2,1.8170086569391242,30.999840958024034,24.39,20,RR,
1761583254694694,1761583254.6946938,RoundRobin,Server-3,1.617703539460329,17.44,17.44,20,RR,
1761583254722515,1761583254.722515,RoundRobin,Server-4,1.8035891285575705,16.85,16.85,20,RR,
1761583254747944,1761583254.747944,RoundRobin,Server-5,1.5954735806950484,24.76898452712544,11.76,20,RR,
1761583254772834,1761583254.7728336,RoundRobin,Server-6,1.81288789510017,70.19587187107595,24.1,20,RR,
1761583254798512,1761583254.798512,RoundRobin,Server-7,2.0503309402586773,97.02529708652722,70.56,20,RR,
1761583254822032,1761583254.8220325,RoundRobin,Server-8,1.6918268665706317,36.48051269769363,11.49,20,RR,
1761583254844868,1761583254.844868,RoundRobin,Server-9,1.8686956623424738,14.679999999999998,14.68,20,RR,
1761583254867018,1761583254.8670185,RoundRobin,Server-10,1.7880542906797303,0.0,88.58,20,RR,
1761583254889942,1761583254.8899422,RoundRobin,Server-11,1.818230152560303,67.94061133631774,6.38,20,RR,
1761583254913348,1761583254.9133482,RoundRobin,Server-12,1.8311041988276249,91.17558916964502,24.94,20,RR,
1761583254936866,1761583254.9368663,RoundRobin,Server-13,1.7522572476285851,24.567470537846045,5.36,20,RR,
1761583254960041,1761583254.960041,RoundRobin,Server-14,2.004587151906202,65.36724797797494,19.13,20,RR,
1761583255238552,1761583255.2385519,RoundRobin,Server-15,1.8049511853867393,23.34,23.34,20,RR,
1761583255262177,1761583255.2621775,RoundRobin,Server-16,1.7514564907503138,23.46,23.46,20,RR,
1761583255285387,1761583255.2853873,RoundRobin,Server-17,1.7327401442748027,43.376164850334256,12.69,20,RR,
1761583255312997,1761583255.3129966,RoundRobin,Server-18,1.5981321545023424,62.58410449036186,17.46,20,RR,
1761583255343037,1761583255.3430371,RoundRobin,Server-19,2.1104688840788643,0.0,24.69,20,RR,
1761583255366137,1761583255.3661373,RoundRobin,Server-20,1.6838457801770013,84.02923666288314,57.38,20,RR,
1761583255390454,1761583255.3904543,RoundRobin,Server-21,1.7968272607790818,0.0,55.31,20,RR,
1761583255416033,1761583255.4160333,RoundRobin,Server-22,1.8383228171281754,19.330011823890967,6.19,20,RR,
1761583255440710,1761583255.4407098,RoundRobin,Server-23,1.6085540172836397,41.18220031789568,9.38,20,RR,
1761583255466842,1761583255.4668424,RoundRobin,Server-24,2.12997250583608,54.085996053053584,14.62,20,RR,
1761583255728430,1761583255.7284298,RoundRobin,Server-25,1.7501384949281338,57.29655734798833,14.8,20,RR,
1761583264468667,1761583264.468667,ACO,Server-19,0.6279265724360138,24.23,24.23,1,ACO,
1761583264492249,1761583264.4922485,ACO,Server-3,0.5524563483761415,14.99,14.99,1,ACO,
1761583264516676,1761583264.5166762,ACO,Server-14,0.6884902659051403,20.42,20.42,1,ACO,
1761583264545168,1761583264.5451677,ACO,Server-23,1.0625440126448666,51.36999999999999,51.37,1,ACO,
1761583264581985,1761583264.5819852,ACO,Server-13,0.6040136764455771,16.26,16.26,1,ACO,
1761583264612811,1761583264.6128113,ACO,Server-21,0.5322207598798424,12.27,12.27,1,ACO,
1761583264647436,1761583264.6474357,ACO,Server-20,0.5260854204157829,6.9,6.9,1,ACO,
1761583264684489,1761583264.6844893,ACO,Server-25,0.5559385623811662,13.489999999999998,13.49,1,ACO,
1761583264711018,1761583264.711018,ACO,Server-6,0.5973948461595074,11.0,11.0,1,ACO,
1761583264743158,1761583264.7431583,ACO,Server-21,0.5530045089971882,12.371318929639962,5.1,2,ACO,
1761583264771215,1761583264.7712152,ACO,Server-16,0.911985677949165,49.15,49.15,1,ACO,
1761583264799895,1761583264.7998953,ACO,Server-12,0.6191119137304855,13.88,13.88,1,ACO,
1761583264826670,1761583264.8266704,ACO,Server-4,0.690619049788019,25.56,25.56,1,ACO,
1761583264858155,1761583264.8581545,ACO,Server-8,1.126553118426923,59.68,59.68,1,ACO,
1761583264891020,1761583264.8910196,ACO,Server-3,0.6506936147120125,28.960558460310317,25.53,2,ACO,
1761583264922773,1761583264.922773,ACO,Server-18,0.6260917569907738,21.68,21.68,1,ACO,
1761583264953120,1761583264.9531205,ACO,Server-22,1.3105378681991637,74.35,74.35,1,ACO,
1761583265364412,1761583265.3644116,ACO,Server-1,0.5765932509639433,11.54,11.54,1,ACO,
1761583265400270,1761583265.4002702,ACO,Server-17,0.6895299492573916,19.6,19.6,1,ACO,
1761583265433167,1761583265.4331665,ACO,Server-20,0.5612548859635089,13.260193708143643,9.65,2,ACO,
1761583265469105,1761583265.4691052,ACO,Server-19,0.7347731098831397,30.980774769078835,16.5,2,ACO,
1761583265819865,1761583265.8198647,ACO,Server-25,0.5874680975418138,16.74282464177147,13.28,2,ACO,
